ID,Title,Author,Year,Publisher,ISBN,Format,Language,URL
gb_T6FXpwAACAAJ,Fear to Tread,James Swallow,2012,Games Workshop,1849701962,Paperback,en,http://books.google.com/books?id=T6FXpwAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_d_jT0AEACAAJ,Hillbilly Elegy,J D Vance,2024,Harper Large Print,0063438356,Paperback,en,http://books.google.com/books?id=d_jT0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_YjtShBUQHkwC,"Mary Higgins Clark, Three New York Times Bestselling Novels",Mary Higgins Clark,1996,Wings,0517183684,Paperback,en,http://books.google.com/books?id=YjtShBUQHkwC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_m9iazgEACAAJ,The Love of My Life,Rosie Walsh,2022,Picador,1529020352,Paperback,en,http://books.google.com/books?id=m9iazgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_dGbptAEACAAJ,Misadventures of a City Girl,"Meredith Wild, Chelle Bliss",2017,,1947222953,Paperback,en,http://books.google.com/books?id=dGbptAEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_szMU9omwV0wC,The Song of Achilles,Madeline Miller,2012,A&C Black,9781408826133,Paperback,en,http://books.google.com/books?id=szMU9omwV0wC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ZKgBEAAAQBAJ,While Justice Sleeps,Stacey Abrams,2021,Anchor,9780385546584,Paperback,en,https://play.google.com/store/books/details?id=ZKgBEAAAQBAJ&source=gbs_api
gb_OuY9EAAAQBAJ,The Love Hypothesis,Ali Hazelwood,2021,Penguin,9780593336823,Paperback,en,http://books.google.com/books?id=OuY9EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_lTFaEAAAQBAJ,How Do I Un-Remember This?,Danny Pellegrino,2022,"Sourcebooks, Inc.",9781728247991,Paperback,en,https://play.google.com/store/books/details?id=lTFaEAAAQBAJ&source=gbs_api
gb_B58_I12axbQC,The Wedding,Danielle Steel,2009,Dell,9780307566997,Paperback,en,https://play.google.com/store/books/details?id=B58_I12axbQC&source=gbs_api
gb_FpqhEAAAQBAJ,The Lincoln Highway,Amor Towles,2023,Penguin,9780735222366,Paperback,en,http://books.google.com/books?id=FpqhEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ItqODAAAQBAJ,Turning the Tables,"Teresa Giudice, K.C. Baker",2016,Simon and Schuster,9781501135118,Paperback,en,http://books.google.com/books?id=ItqODAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_OdjOBwAAQBAJ,The Only Pirate at the Party,"Lindsey Stirling, Brooke S. Passey",2016,Simon and Schuster,9781501119187,Paperback,en,https://play.google.com/store/books/details?id=OdjOBwAAQBAJ&source=gbs_api
gb_GCpOl4OTWm0C,A Shore Thing,Nicole Polizzi,2011,Simon and Schuster,9781451623758,Paperback,en,http://books.google.com/books?id=GCpOl4OTWm0C&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_OT-dEAAAQBAJ,Caste,Isabel Wilkerson,2023,Random House Trade Paperbacks,9780593230275,Paperback,en,http://books.google.com/books?id=OT-dEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_Q1X4DwAAQBAJ,Know My Name,Chanel Miller,2020,Penguin,9780735223721,Paperback,en,http://books.google.com/books?id=Q1X4DwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_YpvNBAAAQBAJ,The Bestseller,Olivia Goldsmith,2014,Diversion Publishing Corp.,9781626814394,Paperback,en,https://play.google.com/store/books/details?id=YpvNBAAAQBAJ&source=gbs_api
gb_CCXwCQAAQBAJ,The Girl Who Wrote the New York Times Bestseller,John Ellsworth,2015,Subjudica House,,Paperback,en,http://books.google.com/books?id=CCXwCQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_aHgZEAAAQBAJ,From Strength to Strength,Arthur C. Brooks,2022,Penguin,9780593191491,Paperback,en,https://play.google.com/store/books/details?id=aHgZEAAAQBAJ&source=gbs_api
gb_ho-rEAAAQBAJ,The Midnight Library: A GMA Book Club Pick,Matt Haig,2023,Penguin,9780525559498,Paperback,en,http://books.google.com/books?id=ho-rEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_T6FXpwAACAAJ,Fear to Tread,James Swallow,2012,Games Workshop,1849701962,Paperback,en,http://books.google.com/books?id=T6FXpwAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_GRVTyZdkQgcC,The Liars' Club,Mary Karr,1996,Penguin Group,0140179836,Paperback,en,http://books.google.com/books?id=GRVTyZdkQgcC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_IiAhCgAAQBAJ,Marcel the Shell With Shoes On,"Jenny Slate, Dean Fleischer-Camp",2011,Penguin,9781101558768,Paperback,en,https://play.google.com/store/books/details?id=IiAhCgAAQBAJ&source=gbs_api
gb_W2K9AgAAQBAJ,Redefining Realness,Janet Mock,2014,Simon and Schuster,9781476709123,Paperback,en,http://books.google.com/books?id=W2K9AgAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_giiiBQAAQBAJ,The Wonderful Things You Will Be,Emily Winfield Martin,2015,Random House Books for Young Readers,9780375982187,Paperback,en,https://play.google.com/store/books/details?id=giiiBQAAQBAJ&source=gbs_api
gb_g07k3HKuwQIC,Dragonsbane,Barbara Hambly,2011,Open Road Media,9781453216866,Paperback,en,https://play.google.com/store/books/details?id=g07k3HKuwQIC&source=gbs_api
gb_7mtNAgAAQBAJ,A Man Called Ove,Fredrik Backman,2014,Simon and Schuster,9781476738031,Paperback,en,https://play.google.com/store/books/details?id=7mtNAgAAQBAJ&source=gbs_api
gb_njVpDQAAQBAJ,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2017,Simon and Schuster,9781501139246,Paperback,en,https://play.google.com/store/books/details?id=njVpDQAAQBAJ&source=gbs_api
gb_F_qhDQAAQBAJ,One of Us Is Lying,Karen M. McManus,2017,Penguin UK,9780141375649,Paperback,en,http://books.google.com/books?id=F_qhDQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_7FknEAAAQBAJ,Iron Widow,Xiran Jay Zhao,2021,Simon and Schuster,9780861542109,Paperback,en,http://books.google.com/books?id=7FknEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ddswEAAAQBAJ,"Hook, Line, and Sinker",Tessa Bailey,2022,HarperCollins,9780063045705,Paperback,en,https://play.google.com/store/books/details?id=ddswEAAAQBAJ&source=gbs_api
gb_m9iazgEACAAJ,The Love of My Life,Rosie Walsh,2022,Picador,1529020352,Paperback,en,http://books.google.com/books?id=m9iazgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_tQ1C-rvAfJUC,The 4-Hour Work Week,Timothy Ferriss,2011,Random House,9781446490594,Paperback,en,http://books.google.com/books?id=tQ1C-rvAfJUC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_YjtShBUQHkwC,"Mary Higgins Clark, Three New York Times Bestselling Novels",Mary Higgins Clark,1996,Wings,0517183684,Paperback,en,http://books.google.com/books?id=YjtShBUQHkwC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_d_jT0AEACAAJ,Hillbilly Elegy,J D Vance,2024,Harper Large Print,0063438356,Paperback,en,http://books.google.com/books?id=d_jT0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_yng_CwAAQBAJ,The Subtle Art of Not Giving a F*ck,Mark Manson,2016,HarperCollins,9780062457738,Paperback,en,https://play.google.com/store/books/details?id=yng_CwAAQBAJ&source=gbs_api
gb_7XhztgEACAAJ,The Smell of War,Roland Bartetzko,2018,,9951562353,Paperback,en,http://books.google.com/books?id=7XhztgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_Dvy5zgEACAAJ,The Maid,Nita Prose,2023,HarperCollins,0008435766,Paperback,en,http://books.google.com/books?id=Dvy5zgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_onorEAAAQBAJ,House of Sky and Breath,Sarah J. Maas,2022,Bloomsbury Publishing,9781635574074,Paperback,en,http://books.google.com/books?id=onorEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_fb1eAAAACAAJ,How to Write what You Want and Sell what You Write,Skip Press,1995,Career PressInc,1564141527,Paperback,en,http://books.google.com/books?id=fb1eAAAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_IbFuuQEACAAJ,The Hate U Give,Angie Thomas,2018,,1406387932,Paperback,en,http://books.google.com/books?id=IbFuuQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_SAQGEAAAQBAJ,For the Wolf,Hannah Whitten,2021,Hachette UK,9780356516356,Paperback,en,http://books.google.com/books?id=SAQGEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_m9GkEAAAQBAJ,Stolen Focus,Johann Hari,2023,Bloomsbury Publishing,9781526620217,Paperback,en,http://books.google.com/books?id=m9GkEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_fdk-EAAAQBAJ,Good Enough,"Kate Bowler, Jessica Richie",2022,Random House,9781529192421,Paperback,en,http://books.google.com/books?id=fdk-EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_K1fRBAAAQBAJ,The 5 Love Languages,Gary Chapman,2014,Moody Publishers,9780802492401,Paperback,en,https://play.google.com/store/books/details?id=K1fRBAAAQBAJ&source=gbs_api
gb_3s8DEAAAQBAJ,The Last Thing He Told Me,Laura Dave,2021,Simon and Schuster,9781501171369,Paperback,en,https://play.google.com/store/books/details?id=3s8DEAAAQBAJ&source=gbs_api
gb_AifhDwAAQBAJ,Principles for Dealing with the Changing World Order,Ray Dalio,2021,Simon and Schuster,9781982164799,Paperback,en,https://play.google.com/store/books/details?id=AifhDwAAQBAJ&source=gbs_api
gb_rDUtEAAAQBAJ,The Nineties,Chuck Klosterman,2022,Penguin,9780735217973,Paperback,en,https://play.google.com/store/books/details?id=rDUtEAAAQBAJ&source=gbs_api
gb_W4w1EAAAQBAJ,Undistracted,Bob Goff,2022,Thomas Nelson,9781400228119,Paperback,en,https://play.google.com/store/books/details?id=W4w1EAAAQBAJ&source=gbs_api
gb_PrP6EAAAQBAJ,Out of My Heart,Sharon M. Draper,2024,Simon and Schuster,9781665902175,Paperback,en,http://books.google.com/books?id=PrP6EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_yng_CwAAQBAJ,The Subtle Art of Not Giving a F*ck,Mark Manson,2016,HarperCollins,9780062457738,Paperback,en,https://play.google.com/store/books/details?id=yng_CwAAQBAJ&source=gbs_api
gb_akA6DAAAQBAJ,Just Jake,Jake Marcionette,2014,Penguin,9780448466927,Paperback,en,http://books.google.com/books?id=akA6DAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_B4MhEAAAQBAJ,The 1619 Project,"Nikole Hannah-Jones, The New York Times Magazine",2021,One World,9780593230589,Paperback,en,https://play.google.com/store/books/details?id=B4MhEAAAQBAJ&source=gbs_api
gb_qNNmDwAAQBAJ,Principles,Ray Dalio,2018,Simon and Schuster,9781982112387,Paperback,en,http://books.google.com/books?id=qNNmDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_NxjHBAAAQBAJ,How to Live Safely in a Science Fictional Universe (Enhanced Edition),Charles Yu,2010,Knopf,9780307379887,Paperback,en,https://play.google.com/store/books/details?id=NxjHBAAAQBAJ&source=gbs_api
gb_b6-fAgAAQBAJ,Full Measures,Rebecca Yarros,2014,Entangled: Amara,9781622664344,Paperback,en,https://play.google.com/store/books/details?id=b6-fAgAAQBAJ&source=gbs_api
gb_mA7mEAAAQBAJ,The Whole Body Reset,"Stephen Perrine, Heidi Skolnik, AARP",2023,Simon and Schuster,9781982160166,Paperback,en,http://books.google.com/books?id=mA7mEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_qsudDwAAQBAJ,A Good Girl's Guide to Murder,Holly Jackson,2020,Delacorte Press,9781984896384,Paperback,en,https://play.google.com/store/books/details?id=qsudDwAAQBAJ&source=gbs_api
gb_yyBMEAAAQBAJ,Life Force,"Tony Robbins, Peter H. Diamandis",2022,Simon and Schuster,9781982121730,Paperback,en,https://play.google.com/store/books/details?id=yyBMEAAAQBAJ&source=gbs_api
gb_E3HVzZQh88wC,The 4-Hour Work Week,Timothy Ferriss,2007,Crown,9780307353139,Paperback,en,http://books.google.com/books?id=E3HVzZQh88wC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_1moeiUHJo5QC,A Christmas Story,Jean Shepherd,2010,Crown,9780307768735,Paperback,en,https://play.google.com/store/books/details?id=1moeiUHJo5QC&source=gbs_api
gb_GFAjBQAAQBAJ,Eight Hundred Grapes,Laura Dave,2015,Simon and Schuster,9781476789293,Paperback,en,https://play.google.com/store/books/details?id=GFAjBQAAQBAJ&source=gbs_api
gb_5ngkDgAAQBAJ,Refugee,Alan Gratz,2017,Scholastic Inc.,9780545880879,Paperback,en,https://play.google.com/store/books/details?id=5ngkDgAAQBAJ&source=gbs_api
gb_YC41EAAAQBAJ,Black Ops,Ric Prado,2022,St. Martin's Press,9781250271853,Paperback,en,https://play.google.com/store/books/details?id=YC41EAAAQBAJ&source=gbs_api
gb_fSEQEAAAQBAJ,You've Reached Sam,Dustin Thao,2021,Wednesday Books,9781250762047,Paperback,en,https://play.google.com/store/books/details?id=fSEQEAAAQBAJ&source=gbs_api
gb_eTuKCwAAQBAJ,Love Warrior,"Glennon Doyle, Glennon Doyle Melton",2016,Flatiron Books,9781250075741,Paperback,en,https://play.google.com/store/books/details?id=eTuKCwAAQBAJ&source=gbs_api
gb_7XhztgEACAAJ,The Smell of War,Roland Bartetzko,2018,,9951562353,Paperback,en,http://books.google.com/books?id=7XhztgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_Dvy5zgEACAAJ,The Maid,Nita Prose,2023,HarperCollins,0008435766,Paperback,en,http://books.google.com/books?id=Dvy5zgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_R4IJEAAAQBAJ,Loveless,Alice Oseman,2022,Scholastic Inc.,9781338751956,Paperback,en,https://play.google.com/store/books/details?id=R4IJEAAAQBAJ&source=gbs_api
gb_onorEAAAQBAJ,House of Sky and Breath,Sarah J. Maas,2022,Bloomsbury Publishing,9781635574074,Paperback,en,http://books.google.com/books?id=onorEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_fb1eAAAACAAJ,How to Write what You Want and Sell what You Write,Skip Press,1995,Career PressInc,1564141527,Paperback,en,http://books.google.com/books?id=fb1eAAAACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_IbFuuQEACAAJ,The Hate U Give,Angie Thomas,2018,,1406387932,Paperback,en,http://books.google.com/books?id=IbFuuQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_SAQGEAAAQBAJ,For the Wolf,Hannah Whitten,2021,Hachette UK,9780356516356,Paperback,en,http://books.google.com/books?id=SAQGEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3bBZEAAAQBAJ,One Damn Thing After Another,William P. Barr,2022,HarperCollins,9780063158627,Paperback,en,https://play.google.com/store/books/details?id=3bBZEAAAQBAJ&source=gbs_api
gb_1tkwEAAAQBAJ,Gallant,V. E. Schwab,2022,HarperCollins,9780062835796,Paperback,en,https://play.google.com/store/books/details?id=1tkwEAAAQBAJ&source=gbs_api
gb_m9GkEAAAQBAJ,Stolen Focus,Johann Hari,2023,Bloomsbury Publishing,9781526620217,Paperback,en,http://books.google.com/books?id=m9GkEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_RmdqCgAAQBAJ,Never Split the Difference,"Chris Voss, Tahl Raz",2016,HarperCollins,9780062407818,Paperback,en,https://play.google.com/store/books/details?id=RmdqCgAAQBAJ&source=gbs_api
gb_U0-rDwAAQBAJ,Profiles in Corruption,Peter Schweizer,2020,HarperCollins,9780062897923,Paperback,en,https://play.google.com/store/books/details?id=U0-rDwAAQBAJ&source=gbs_api
gb_eAI4EAAAQBAJ,Red-Handed,Peter Schweizer,2022,HarperCollins,9780063061163,Paperback,en,https://play.google.com/store/books/details?id=eAI4EAAAQBAJ&source=gbs_api
gb_fdk-EAAAQBAJ,Good Enough,"Kate Bowler, Jessica Richie",2022,Random House,9781529192421,Paperback,en,http://books.google.com/books?id=fdk-EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb__lUzxQEACAAJ,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,2019,HarperOne,0062976583,Paperback,en,http://books.google.com/books?id=_lUzxQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ah0SogEACAAJ,One Thousand Gifts,Ann Voskamp,2015,,0310343631,Paperback,en,http://books.google.com/books?id=ah0SogEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_GZqXzwEACAAJ,The Lightning Rod,Brad Meltzer,2022,William Morrow,1639102132,Paperback,en,http://books.google.com/books?id=GZqXzwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3wQfEAAAQBAJ,Survive the Night,Riley Sager,2021,Hachette UK,9781529379969,Paperback,en,http://books.google.com/books?id=3wQfEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_8DkEEAAAQBAJ,These Violent Delights,Chloe Gong,2020,Margaret K. McElderry Books,9781534457690,Paperback,en,http://books.google.com/books?id=8DkEEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3bBZEAAAQBAJ,One Damn Thing After Another,William P. Barr,2022,HarperCollins,9780063158627,Paperback,en,https://play.google.com/store/books/details?id=3bBZEAAAQBAJ&source=gbs_api
gb__9byEAAAQBAJ,Once Upon a Tim,Stuart Gibbs,2024,Simon and Schuster,9781665963152,Paperback,en,https://play.google.com/store/books/details?id=_9byEAAAQBAJ&source=gbs_api
gb_1tkwEAAAQBAJ,Gallant,V. E. Schwab,2022,HarperCollins,9780062835796,Paperback,en,https://play.google.com/store/books/details?id=1tkwEAAAQBAJ&source=gbs_api
gb_m9GkEAAAQBAJ,Stolen Focus,Johann Hari,2023,Bloomsbury Publishing,9781526620217,Paperback,en,http://books.google.com/books?id=m9GkEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_p5ozDwAAQBAJ,Wonder,R. J. Palacio,2017,Knopf Books for Young Readers,9781524720193,Paperback,en,http://books.google.com/books?id=p5ozDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_EUXbeZ6Js3cC,Buckskin Brigades,L. Ron Hubbard,2005,Galaxy Press  LLC,9781592121335,Paperback,en,https://play.google.com/store/books/details?id=EUXbeZ6Js3cC&source=gbs_api
gb_BSyiDwAAQBAJ,Mighty Jack and Zita the Spacegirl,Ben Hatke,2019,First Second,9781250753236,Paperback,en,https://play.google.com/store/books/details?id=BSyiDwAAQBAJ&source=gbs_api
gb_N6VXEAAAQBAJ,The Accidental Apprentice,Amanda Foody,2022,Simon and Schuster,9781534477575,Paperback,en,http://books.google.com/books?id=N6VXEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_0AGrDwAAQBAJ,Network Effect,Martha Wells,2020,Tor Books,9781250229847,Paperback,en,https://play.google.com/store/books/details?id=0AGrDwAAQBAJ&source=gbs_api
gb_CMyMDwAAQBAJ,Little Legends: Exceptional Men in Black History,Vashti Harrison,2019,"Little, Brown Books for Young Readers",9780316475167,Paperback,en,https://play.google.com/store/books/details?id=CMyMDwAAQBAJ&source=gbs_api
gb_RmdqCgAAQBAJ,Never Split the Difference,"Chris Voss, Tahl Raz",2016,HarperCollins,9780062407818,Paperback,en,https://play.google.com/store/books/details?id=RmdqCgAAQBAJ&source=gbs_api
gb_sFY-EAAAQBAJ,Born of Blood,Sherrilyn Kenyon,2022,Oliver-Heber books,,Paperback,en,https://play.google.com/store/books/details?id=sFY-EAAAQBAJ&source=gbs_api
gb_U0-rDwAAQBAJ,Profiles in Corruption,Peter Schweizer,2020,HarperCollins,9780062897923,Paperback,en,https://play.google.com/store/books/details?id=U0-rDwAAQBAJ&source=gbs_api
gb_7KJgEAAAQBAJ,Stories from Quarantine,The New York Times,2022,Simon and Schuster,9781982170813,Paperback,en,http://books.google.com/books?id=7KJgEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_6RrSDwAAQBAJ,Tiny Love Stories,"Daniel Jones, Miya Lee",2020,Artisan,9781648290138,Paperback,en,https://play.google.com/store/books/details?id=6RrSDwAAQBAJ&source=gbs_api
gb_eAI4EAAAQBAJ,Red-Handed,Peter Schweizer,2022,HarperCollins,9780063061163,Paperback,en,https://play.google.com/store/books/details?id=eAI4EAAAQBAJ&source=gbs_api
gb_fdk-EAAAQBAJ,Good Enough,"Kate Bowler, Jessica Richie",2022,Random House,9781529192421,Paperback,en,http://books.google.com/books?id=fdk-EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_VKknvCeccgEC,Everything Begins & Ends at the Kentucky Club,Benjamin Alire Sáenz,2012,Cinco Puntos Press,9781935955320,Paperback,en,http://books.google.com/books?id=VKknvCeccgEC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_PmluEAAAQBAJ,How to Catch the Easter Bunny,Adam Wallace,2017,"Sourcebooks, Inc.",9781492638186,Paperback,en,https://play.google.com/store/books/details?id=PmluEAAAQBAJ&source=gbs_api
gb_gJibEAAAQBAJ,Vagabonds!,Eloghosa Osunde,2023,Penguin,9780593330036,Paperback,en,http://books.google.com/books?id=gJibEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ducuEAAAQBAJ,The Ice Cream Machine,Adam Rubin,2022,Penguin,9780593325810,Paperback,en,https://play.google.com/store/books/details?id=ducuEAAAQBAJ&source=gbs_api
gb_CGVDDwAAQBAJ,Where the Crawdads Sing: Reese's Book Club,Delia Owens,2018,Penguin,9780735219113,Paperback,en,https://play.google.com/store/books/details?id=CGVDDwAAQBAJ&source=gbs_api
gb__lUzxQEACAAJ,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,2019,HarperOne,0062976583,Paperback,en,http://books.google.com/books?id=_lUzxQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_emhaEAAAQBAJ,The Splendid and the Vile,Erik Larson,2022,Crown,9780385348737,Paperback,en,http://books.google.com/books?id=emhaEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_hWAnEQAAQBAJ,Out of My Mind,Sharon M. Draper,2024,Simon and Schuster,9781665979634,Paperback,en,http://books.google.com/books?id=hWAnEQAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ah0SogEACAAJ,One Thousand Gifts,Ann Voskamp,2015,,0310343631,Paperback,en,http://books.google.com/books?id=ah0SogEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_GZqXzwEACAAJ,The Lightning Rod,Brad Meltzer,2022,William Morrow,1639102132,Paperback,en,http://books.google.com/books?id=GZqXzwEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_EExuyvAOiNgC,The House of Gucci,Sara Gay Forden,2012,Harper Collins,9780062222671,Paperback,en,https://play.google.com/store/books/details?id=EExuyvAOiNgC&source=gbs_api
gb_aboeAAAAQBAJ,"He Said, She Said",Kwame Alexander,2013,Harper Collins,9780062118998,Paperback,en,https://play.google.com/store/books/details?id=aboeAAAAQBAJ&source=gbs_api
gb_3wQfEAAAQBAJ,Survive the Night,Riley Sager,2021,Hachette UK,9781529379969,Paperback,en,http://books.google.com/books?id=3wQfEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_asSWvgEACAAJ,The Nightingale,Kristin Hannah,2015,Macmillan Audio,1427212678,Paperback,en,http://books.google.com/books?id=asSWvgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_D8c3vgEACAAJ,I Am Mercy,Mandi Lynn,2018,,1732555761,Paperback,en,http://books.google.com/books?id=D8c3vgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_ZW_BDwAAQBAJ,A Whale of the Wild,Rosanne Parry,2020,HarperCollins,9780062995940,Paperback,en,https://play.google.com/store/books/details?id=ZW_BDwAAQBAJ&source=gbs_api
gb_mBTpzgEACAAJ,The Author's Guide to Media Interviews,Rob Eagar,2022,,057836042X,Paperback,en,http://books.google.com/books?id=mBTpzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_wtGy0AEACAAJ,In Trump Time,Peter Navarro,2024,All Seasons Press,1951934431,Paperback,en,http://books.google.com/books?id=wtGy0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_zHV4RgiE3qoC,How to Live Safely in a Science Fictional Universe,Charles Yu,2011,Atlantic Books Ltd,9780857893536,Paperback,en,http://books.google.com/books?id=zHV4RgiE3qoC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_BHaSCwAAQBAJ,Thrice the Brinded Cat Hath Mew'd,Alan Bradley,2016,Doubleday Canada,9780385678421,Paperback,en,http://books.google.com/books?id=BHaSCwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_trYQzgEACAAJ,Stories of Hope,Heather Morris,2021,,1787825957,Paperback,en,http://books.google.com/books?id=trYQzgEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_qAozvQEACAAJ,The Green Years and Shannon's Way,Archibald Joseph Cronin,1948,,,Paperback,en,http://books.google.com/books?id=qAozvQEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_3wQfEAAAQBAJ,Survive the Night,Riley Sager,2021,Hachette UK,9781529379969,Paperback,en,http://books.google.com/books?id=3wQfEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
gb_LTArEAAAQBAJ,Anatomy: A Love Story,Dana Schwartz,2022,Wednesday Books,9781250774163,Paperback,en,https://play.google.com/store/books/details?id=LTArEAAAQBAJ&source=gbs_api
